"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
35,"5","2024-10-29T20:59:36.176964Z",23,"[{""start"":6,""end"":11,""text"":""brief"",""labels"":[""NOT METAPHOR""]},{""start"":12,""end"":18,""text"":""moment"",""labels"":[""NOT METAPHOR""]},{""start"":21,""end"":28,""text"":""thought"",""labels"":[""NOT METAPHOR""]},{""start"":33,""end"":39,""text"":""author"",""labels"":[""NOT METAPHOR""]},{""start"":44,""end"":50,""text"":""Prince"",""labels"":[""NOT METAPHOR""]}]",20.758,"For a brief moment I thought the author was Prince !","2024-10-29T20:59:36.177001Z"
39,"4","2024-10-30T14:20:05.549791Z",24,"[{""start"":0,""end"":6,""text"":""Gender"",""labels"":[""NOT METAPHOR""]},{""start"":11,""end"":19,""text"":""nothing "",""labels"":[""NOT METAPHOR""]},{""start"":34,""end"":37,""text"":""She"",""labels"":[""NOT METAPHOR""]},{""start"":49,""end"":54,""text"":""poor "",""labels"":[""NOT METAPHOR""]},{""start"":54,""end"":63,""text"":""candidate"",""labels"":[""NOT METAPHOR""]}]",26.482,"Gender has nothing to do with it. She was just a poor candidate.","2024-10-30T14:20:05.549829Z"
36,"5","2024-10-29T20:59:55.420924Z",24,"[{""start"":0,""end"":6,""text"":""Gender"",""labels"":[""NOT METAPHOR""]},{""start"":11,""end"":18,""text"":""nothing"",""labels"":[""NOT METAPHOR""]},{""start"":34,""end"":37,""text"":""She"",""labels"":[""NOT METAPHOR""]},{""start"":42,""end"":46,""text"":""just"",""labels"":[""NOT METAPHOR""]},{""start"":49,""end"":53,""text"":""poor"",""labels"":[""NOT METAPHOR""]},{""start"":54,""end"":63,""text"":""candidate"",""labels"":[""NOT METAPHOR""]}]",10.491,"Gender has nothing to do with it. She was just a poor candidate.","2024-10-29T20:59:55.420968Z"
38,"4","2024-10-30T14:19:28.505793Z",25,"[{""start"":0,""end"":10,""text"":""Golda Meir"",""labels"":[""NOT METAPHOR""]},{""start"":11,""end"":25,""text"":"" Indira Gandhi"",""labels"":[""NOT METAPHOR""]},{""start"":27,""end"":42,""text"":""Maggie Thatcher"",""labels"":[""NOT METAPHOR""]},{""start"":44,""end"":57,""text"":""Angela Merkel"",""labels"":[""NOT METAPHOR""]},{""start"":58,""end"":73,""text"":"" Benazir Bhutto"",""labels"":[""NOT METAPHOR""]},{""start"":107,""end"":113,""text"":""couple"",""labels"":[""NOT METAPHOR""]},{""start"":117,""end"":130,""text"":""South America"",""labels"":[""NOT METAPHOR""]},{""start"":144,""end"":147,""text"":""one"",""labels"":[""NOT METAPHOR""]},{""start"":174,""end"":180,""text"":""Canada"",""labels"":[""NOT METAPHOR""]},{""start"":182,""end"":189,""text"":""Clinton"",""labels"":[""NOT METAPHOR""]},{""start"":198,""end"":201,""text"":""win"",""labels"":[""NOT METAPHOR""]},{""start"":206,""end"":216,""text"":""presidency"",""labels"":[""NOT METAPHOR""]},{""start"":233,""end"":242,""text"":""perceived"",""labels"":[""NOT METAPHOR""]},{""start"":308,""end"":314,""text"":""gender"",""labels"":[""NOT METAPHOR""]},{""start"":320,""end"":329,""text"":""Americans"",""labels"":[""NOT METAPHOR""]},{""start"":341,""end"":346,""text"":""loved"",""labels"":[""NOT METAPHOR""]},{""start"":357,""end"":363,""text"":""female"",""labels"":[""NOT METAPHOR""]},{""start"":364,""end"":373,""text"":""President"",""labels"":[""NOT METAPHOR""]},{""start"":263,""end"":269,""text"":""deeply"",""labels"":[""NOT METAPHOR""]},{""start"":270,""end"":276,""text"":""flawed"",""labels"":[""NOT METAPHOR""]},{""start"":79,""end"":83,""text"":""more"",""labels"":[""NOT METAPHOR""]},{""start"":250,""end"":256,""text"":""people"",""labels"":[""NOT METAPHOR""]},{""start"":285,""end"":292,""text"":""nothing"",""labels"":[""NOT METAPHOR""]},{""start"":89,""end"":93,""text"":""made"",""labels"":[""NOT METAPHOR""]},{""start"":97,""end"":103,""text"":""happen"",""labels"":[""NOT METAPHOR""]},{""start"":132,""end"":134,""text"":""We"",""labels"":[""NOT METAPHOR""]},{""start"":157,""end"":164,""text"":""briefly"",""labels"":[""NOT METAPHOR""]},{""start"":225,""end"":228,""text"":""she"",""labels"":[""NOT METAPHOR""]},{""start"":374,""end"":382,""text"":""Get over"",""labels"":[""NOT METAPHOR""]},{""start"":388,""end"":398,""text"":""victimhood"",""labels"":[""NOT METAPHOR""]}]",18446.287,"Golda Meir, Indira Gandhi, Maggie Thatcher, Angela Merkel, Benazir Bhutto, and more have made it happen. A couple in South America. We even had one, however briefly, here in Canada. Clinton did not win the presidency because she was perceived by the people to be deeply flawed. It had nothing to do with her gender; the Americans would have loved to have a female President!Get over your victimhood.","2024-11-05T20:24:27.052720Z"
37,"5","2024-10-29T21:03:55.712095Z",25,"[{""start"":0,""end"":10,""text"":""Golda Meir"",""labels"":[""NOT METAPHOR""]},{""start"":12,""end"":25,""text"":""Indira Gandhi"",""labels"":[""NOT METAPHOR""]},{""start"":27,""end"":42,""text"":""Maggie Thatcher"",""labels"":[""NOT METAPHOR""]},{""start"":44,""end"":58,""text"":""Angela Merkel,"",""labels"":[""NOT METAPHOR""]},{""start"":59,""end"":73,""text"":""Benazir Bhutto"",""labels"":[""NOT METAPHOR""]},{""start"":79,""end"":83,""text"":""more"",""labels"":[""NOT METAPHOR""]},{""start"":97,""end"":103,""text"":""happen"",""labels"":[""NOT METAPHOR""]},{""start"":107,""end"":113,""text"":""couple"",""labels"":[""NOT METAPHOR""]},{""start"":117,""end"":130,""text"":""South America"",""labels"":[""NOT METAPHOR""]},{""start"":132,""end"":134,""text"":""We"",""labels"":[""NOT METAPHOR""]},{""start"":144,""end"":147,""text"":""one"",""labels"":[""NOT METAPHOR""]},{""start"":149,""end"":156,""text"":""however"",""labels"":[""NOT METAPHOR""]},{""start"":157,""end"":164,""text"":""briefly"",""labels"":[""NOT METAPHOR""]},{""start"":174,""end"":180,""text"":""Canada"",""labels"":[""NOT METAPHOR""]},{""start"":182,""end"":189,""text"":""Clinton"",""labels"":[""NOT METAPHOR""]},{""start"":198,""end"":201,""text"":""win"",""labels"":[""NOT METAPHOR""]},{""start"":206,""end"":216,""text"":""presidency"",""labels"":[""NOT METAPHOR""]},{""start"":217,""end"":224,""text"":""because"",""labels"":[""NOT METAPHOR""]},{""start"":225,""end"":228,""text"":""she"",""labels"":[""NOT METAPHOR""]},{""start"":233,""end"":242,""text"":""perceived"",""labels"":[""NOT METAPHOR""]},{""start"":250,""end"":256,""text"":""people"",""labels"":[""NOT METAPHOR""]},{""start"":263,""end"":269,""text"":""deeply"",""labels"":[""NOT METAPHOR""]},{""start"":270,""end"":276,""text"":""flawed"",""labels"":[""NOT METAPHOR""]},{""start"":285,""end"":292,""text"":""nothing"",""labels"":[""NOT METAPHOR""]},{""start"":308,""end"":314,""text"":""gender"",""labels"":[""NOT METAPHOR""]},{""start"":320,""end"":329,""text"":""Americans"",""labels"":[""NOT METAPHOR""]},{""start"":341,""end"":346,""text"":""loved"",""labels"":[""NOT METAPHOR""]},{""start"":357,""end"":363,""text"":""female"",""labels"":[""NOT METAPHOR""]},{""start"":364,""end"":373,""text"":""President"",""labels"":[""NOT METAPHOR""]},{""start"":383,""end"":387,""text"":""your"",""labels"":[""NOT METAPHOR""]},{""start"":89,""end"":93,""text"":""made"",""labels"":[""METAPHOR""]},{""start"":388,""end"":398,""text"":""victimhood"",""labels"":[""MAYBE METAPHOR""]},{""start"":374,""end"":383,""text"":""Get over "",""labels"":[""NOT METAPHOR""]}]",222.659,"Golda Meir, Indira Gandhi, Maggie Thatcher, Angela Merkel, Benazir Bhutto, and more have made it happen. A couple in South America. We even had one, however briefly, here in Canada. Clinton did not win the presidency because she was perceived by the people to be deeply flawed. It had nothing to do with her gender; the Americans would have loved to have a female President!Get over your victimhood.","2024-10-29T21:03:55.712149Z"
60,"4","2024-11-06T00:49:18.457546Z",26,"[{""start"":62,""end"":75,""text"":""glass ceiling"",""labels"":[""METAPHOR""]},{""start"":115,""end"":129,""text"":""following suit"",""labels"":[""METAPHOR""]}]",1104.53,"Golda Meir, Margaret Thatcher and Indira Gandhi shattered the glass ceiling decades ago. If the US is incapable of following suit, that's their problem. They don't have real public health care either.","2024-11-06T00:49:18.457587Z"
51,"5","2024-11-05T21:40:24.178820Z",26,"[{""start"":62,""end"":75,""text"":""glass ceiling"",""labels"":[""METAPHOR""]},{""start"":115,""end"":129,""text"":""following suit"",""labels"":[""METAPHOR""]}]",27.614,"Golda Meir, Margaret Thatcher and Indira Gandhi shattered the glass ceiling decades ago. If the US is incapable of following suit, that's their problem. They don't have real public health care either.","2024-11-05T21:40:24.178858Z"
61,"4","2024-11-06T01:23:02.290845Z",27,"[{""start"":144,""end"":148,""text"":""coin"",""labels"":[""METAPHOR""]},{""start"":125,""end"":135,""text"":""high chair"",""labels"":[""METAPHOR""]},{""start"":33,""end"":40,""text"":""battles"",""labels"":[""METAPHOR""]}]",2244.08,"He won the same way you won your battles. He out smarted them all!Sometimes as you know Marie the one with the wits gets the high chair and the coin!","2024-11-06T01:26:42.440211Z"
52,"5","2024-11-05T21:43:17.921002Z",27,"[{""start"":121,""end"":148,""text"":""the high chair and the coin"",""labels"":[""METAPHOR""]}]",151.33,"He won the same way you won your battles. He out smarted them all!Sometimes as you know Marie the one with the wits gets the high chair and the coin!","2024-11-05T21:43:17.921061Z"
62,"4","2024-11-06T02:41:42.291688Z",28,"[{""start"":345,""end"":348,""text"":""old"",""labels"":[""METAPHOR""]},{""start"":90,""end"":96,""text"":""Played"",""labels"":[""METAPHOR""]},{""start"":239,""end"":248,""text"":""old guard"",""labels"":[""METAPHOR""]},{""start"":354,""end"":357,""text"":""old"",""labels"":[""METAPHOR""]}]",4538.296,"Here are some other reasons why she may have lost:1. Refused to have press conferences 2. Played tricks to win the nomination in the first place (Sanders should have won)3. Focused on gender (it's about a vision)4. People are tired of the old guard (has it worked for them?)5. No real message: Working together to build a stronger America, same old same old6. Pretending that everything is just fine for everyone, when it clearly isn't7. Wall st. insiderTrump, like Rob Ford, simply said that things are broken, which they are! You can't live in the US on minimum wage, these are the jobs that are left! I am not a Trump supporter, but you have to agree that her candidacy was just about how great she is. But what are you offering to the public, and do they believe you?","2024-11-06T02:41:42.291757Z"
53,"5","2024-11-05T21:44:40.501203Z",28,"[{""start"":90,""end"":103,""text"":""Played tricks"",""labels"":[""METAPHOR""]},{""start"":235,""end"":248,""text"":""the old guard"",""labels"":[""METAPHOR""]}]",76.649,"Here are some other reasons why she may have lost:1. Refused to have press conferences 2. Played tricks to win the nomination in the first place (Sanders should have won)3. Focused on gender (it's about a vision)4. People are tired of the old guard (has it worked for them?)5. No real message: Working together to build a stronger America, same old same old6. Pretending that everything is just fine for everyone, when it clearly isn't7. Wall st. insiderTrump, like Rob Ford, simply said that things are broken, which they are! You can't live in the US on minimum wage, these are the jobs that are left! I am not a Trump supporter, but you have to agree that her candidacy was just about how great she is. But what are you offering to the public, and do they believe you?","2024-11-05T21:44:40.501240Z"
67,"4","2024-11-06T03:03:54.441251Z",29,"[{""start"":192,""end"":195,""text"":""tap"",""labels"":[""METAPHOR""]},{""start"":308,""end"":321,""text"":""establishment"",""labels"":[""METAPHOR""]},{""start"":370,""end"":374,""text"":""play"",""labels"":[""METAPHOR""]},{""start"":432,""end"":436,""text"":""card"",""labels"":[""METAPHOR""]},{""start"":526,""end"":547,""text"":""special place in hell"",""labels"":[""METAPHOR""]},{""start"":607,""end"":616,""text"":""backfired"",""labels"":[""METAPHOR""]}]",393.811,"Hilary did not lose because she was a woman. She lost because the US had their version of an Arab Spring. A restless electorate wanted an outsider. It is unfortunate that Trump was the one to tap into that movement. Bernie nearly defeated Hilary by calling for a revolution. Meanwhile Hilary was the typical establishment candidate who had become wealthy through pay to play. Hilary and her spokespersons certainly played the woman card often enough but Hilary's enthusiastic response to Madeline Allbright's declaration of a special place in hell for women who would not vote for women was a mistake. That backfired with younger women who see themselves as able to compete on merit alone. In the end Hilary probably got as many votes because she was a woman as she lost for the same reason.","2024-11-06T03:03:54.441321Z"
54,"5","2024-11-05T21:47:08.485139Z",29,"[{""start"":363,""end"":374,""text"":""pay to play"",""labels"":[""METAPHOR""]},{""start"":93,""end"":104,""text"":""Arab Spring"",""labels"":[""METAPHOR""]},{""start"":526,""end"":547,""text"":""special place in hell"",""labels"":[""METAPHOR""]}]",144.876,"Hilary did not lose because she was a woman. She lost because the US had their version of an Arab Spring. A restless electorate wanted an outsider. It is unfortunate that Trump was the one to tap into that movement. Bernie nearly defeated Hilary by calling for a revolution. Meanwhile Hilary was the typical establishment candidate who had become wealthy through pay to play. Hilary and her spokespersons certainly played the woman card often enough but Hilary's enthusiastic response to Madeline Allbright's declaration of a special place in hell for women who would not vote for women was a mistake. That backfired with younger women who see themselves as able to compete on merit alone. In the end Hilary probably got as many votes because she was a woman as she lost for the same reason.","2024-11-05T21:47:08.485202Z"
66,"4","2024-11-06T02:57:04.730790Z",30,"[{""start"":125,""end"":130,""text"":""dirty"",""labels"":[""METAPHOR""]},{""start"":109,""end"":121,""text"":""track record"",""labels"":[""METAPHOR""]}]",76.911,"Hillary Clinton lost the election because the voters wanted change and didn't trust her and her message. Her track record is dirty and voters didn't think she was qualified to run as President. It had nothing to do with her gender and qualifications, it was all about trust.","2024-11-06T02:57:04.730829Z"
55,"5","2024-11-05T21:47:44.416493Z",30,"[{""start"":125,""end"":130,""text"":""dirty"",""labels"":[""METAPHOR""]}]",32.428,"Hillary Clinton lost the election because the voters wanted change and didn't trust her and her message. Her track record is dirty and voters didn't think she was qualified to run as President. It had nothing to do with her gender and qualifications, it was all about trust.","2024-11-05T21:47:44.416529Z"
65,"4","2024-11-06T02:55:19.596081Z",31,"[{""start"":110,""end"":123,""text"":""establishment"",""labels"":[""METAPHOR""]},{""start"":157,""end"":163,""text"":""hunger"",""labels"":[""METAPHOR""]}]",13.067,"Hillary Clinton wasn't defeated for being a woman, she was defeated by her own failings. she was the ultimate establishment canidate in a election where the hunger for change, on both sides (hence Bernie Sanders strong run) was very real.","2024-11-06T02:55:19.596134Z"
56,"5","2024-11-05T21:48:25.678293Z",31,"[{""start"":157,""end"":163,""text"":""hunger"",""labels"":[""METAPHOR""]}]",35.623,"Hillary Clinton wasn't defeated for being a woman, she was defeated by her own failings. she was the ultimate establishment canidate in a election where the hunger for change, on both sides (hence Bernie Sanders strong run) was very real.","2024-11-05T21:48:25.678332Z"
68,"4","2024-11-06T03:04:51.267099Z",32,"",1.257,"Hillary did not win for hundreds of reasons ..... not one of which had anything to do with her gender ....","2024-11-06T03:04:51.267150Z"
57,"5","2024-11-05T21:49:24.568615Z",32,"[{""start"":24,""end"":32,""text"":""hundreds"",""labels"":[""MAYBE METAPHOR""]}]",51.11,"Hillary did not win for hundreds of reasons ..... not one of which had anything to do with her gender ....","2024-11-05T21:49:24.568649Z"
64,"4","2024-11-06T02:54:39.687661Z",33,"[{""start"":17,""end"":24,""text"":""baggage"",""labels"":[""METAPHOR""]},{""start"":32,""end"":44,""text"":""Cunard liner"",""labels"":[""METAPHOR""]}]",48.355,"Hillary had more baggage than a Cunard liner departing New York. Merkel, Thatcher, Gandhi, May, Golda Meir, etc all are/were better example of women in the highest office.","2024-11-06T02:54:39.687701Z"
58,"5","2024-11-05T21:50:47.386326Z",33,"[{""start"":17,""end"":24,""text"":""baggage"",""labels"":[""METAPHOR""]},{""start"":32,""end"":63,""text"":""Cunard liner departing New York"",""labels"":[""METAPHOR""]},{""start"":65,""end"":106,""text"":""Merkel, Thatcher, Gandhi, May, Golda Meir"",""labels"":[""MAYBE METAPHOR""]}]",71.403,"Hillary had more baggage than a Cunard liner departing New York. Merkel, Thatcher, Gandhi, May, Golda Meir, etc all are/were better example of women in the highest office.","2024-11-05T21:50:47.386363Z"
63,"4","2024-11-06T02:52:55.412571Z",34,"[{""start"":101,""end"":106,""text"":""cloud"",""labels"":[""METAPHOR""]}]",559.098,"Hillary has been a setback for women in politics. Had she come to her position without the unethical cloud she fostered she may have succeeded.","2024-11-06T02:52:55.412610Z"
59,"5","2024-11-05T21:51:08.579878Z",34,"[{""start"":101,""end"":106,""text"":""cloud"",""labels"":[""METAPHOR""]}]",16.724,"Hillary has been a setback for women in politics. Had she come to her position without the unethical cloud she fostered she may have succeeded.","2024-11-05T21:51:08.579917Z"
72,"5","2024-11-06T19:29:31.185422Z",35,"[{""start"":84,""end"":92,""text"":""old boys"",""labels"":[""METAPHOR""]}]",21.86,"Hillary was not entitled to be president because she was a woman. She was from the 'old boys club' aka political elite as much as the rest of them. Get back to MERIT and we will ALL be better off!","2024-11-06T19:29:31.185460Z"
71,"4","2024-11-06T03:44:10.580111Z",35,"[{""start"":84,""end"":92,""text"":""old boys"",""labels"":[""METAPHOR""]}]",107.493,"Hillary was not entitled to be president because she was a woman. She was from the 'old boys club' aka political elite as much as the rest of them. Get back to MERIT and we will ALL be better off!","2024-11-06T03:44:10.580149Z"
111,"4","2024-11-12T17:35:00.650376Z",101,"[{""start"":137,""end"":146,""text"":""mongering"",""labels"":[""METAPHOR""]},{""start"":260,""end"":263,""text"":""cat"",""labels"":[""METAPHOR""]},{""start"":270,""end"":283,""text"":""laser pointer"",""labels"":[""METAPHOR""]}]",43323.943,"'...whether the federal budget shows a small deficit or a small surplus is almost totally irrelevant.'Lol, nice. So all the liberal fear mongering and hate directed at Harper for a deficit, now doesn't really matter when a surplus is on the books. Who needs a cat and a laser pointer when you have liberal 'logic' to entertain!","2024-12-18T19:36:12.399488Z"
74,"5","2024-11-12T02:47:05.053343Z",102,"[{""start"":118,""end"":122,""text"":""lick"",""labels"":[""METAPHOR""]},{""start"":170,""end"":182,""text"":""track record"",""labels"":[""METAPHOR""]},{""start"":236,""end"":247,""text"":""shell games"",""labels"":[""METAPHOR""]}]",440.12199999999996,"'Don't be fooled by the (surprise!) budget surplus'--------------------------------------------------Anyone who has a lick of sense and passing familiarity with Harper's track record will know that this 'surplus' is just another of his shell games. He know he can't dupe everyone into believing that he's a competent fiscal manager; just enough gullible fools to win him re-election.","2024-12-18T19:36:39.507658Z"
113,"4","2024-11-12T17:37:49.015111Z",103,"[{""start"":71,""end"":77,""text"":""bitter"",""labels"":[""METAPHOR""]}]",60.343,"'Don't be fooled by the (surprise!) budget surplus'Can't get much more bitter than this.","2024-11-12T17:37:49.015145Z"
114,"4","2024-11-12T17:40:36.228890Z",104,"[{""start"":233,""end"":237,""text"":""grow"",""labels"":[""METAPHOR""]},{""start"":156,""end"":162,""text"":""growth"",""labels"":[""METAPHOR""]},{""start"":267,""end"":271,""text"":""take"",""labels"":[""METAPHOR""]}]",150.74,"'This $37-billion in increased revenue did not come from tax-rate increases but from the economy returning to something approximating normal after the slow-growth period following the financial recession of 2008-09.'You mean, if you grow the economy, the budget will take care of itself?","2024-11-12T17:40:36.228917Z"
115,"4","2024-11-12T17:41:03.235867Z",105,"[{""start"":156,""end"":162,""text"":""growth"",""labels"":[""METAPHOR""]},{""start"":409,""end"":417,""text"":""balanced"",""labels"":[""METAPHOR""]}]",65.30199999999999,"'This $37-billion in increased revenue did not come from tax-rate increases but from the economy returning to something approximating normal after the slow-growth period following the financial recession of 2008-09.This return to near normalcy, rather than any specific government decisions, flipped the federal budget from post recession deficits to near-balance, and now to surplus.'So, the budget actually balanced itself !!Who was it that said that........?","2024-12-18T19:39:33.484502Z"
78,"5","2024-11-12T02:50:23.399931Z",106,"[{""start"":228,""end"":236,""text"":""balances"",""labels"":[""METAPHOR""]},{""start"":78,""end"":85,""text"":""flipped"",""labels"":[""METAPHOR""]}]",67.967,"'This return to near normalcy, rather than any specific government decisions, flipped the federal budget from post recession deficits to near-balance, and now to surplus.'In other words, if you get the economy right, the budget balances itself!!!!Now who said that again??","2024-12-18T19:40:35.868592Z"
117,"4","2024-11-12T17:44:04.144460Z",107,"[{""start"":79,""end"":86,""text"":""hostile"",""labels"":[""METAPHOR""]}]",124.344,"'theo-cons' (Stephen Harper's word), who view 'science and environmentalism as hostile to the Bible.'The Future of Tech How Science Can Create Millions of New Jobshttp://www.bloomberg.com/bw/magazine/content/09_36/b4145036678131.htm","2024-11-12T17:44:04.144499Z"
80,"5","2024-11-12T02:52:41.768947Z",108,"[{""start"":197,""end"":203,""text"":""voodoo"",""labels"":[""METAPHOR""]},{""start"":235,""end"":241,""text"":""called"",""labels"":[""METAPHOR""]},{""start"":246,""end"":249,""text"":""out"",""labels"":[""METAPHOR""]}]",117.75,".'Earlier this week, the Department of Finance announced that, lo and behold, the federal budget for the 2014-15 fiscal year that ended March 31 produced a surplus of $1.9-billion.'---------Harper voodoo bookkeeping. It's time someone called him out on it.Well done, Jeffrey..","2024-11-12T02:52:41.768984Z"
119,"4","2024-11-12T17:45:47.346180Z",109,"[{""start"":250,""end"":261,""text"":""brain cells"",""labels"":[""METAPHOR""]},{""start"":344,""end"":357,""text"":""Kevin O'Leary"",""labels"":[""METAPHOR""]}]",47.368,"65% of the Canadian economy is doing fantastically well. The commodities side ( other 35% ) is not due to externally imposed going out of business pricing imposed by US/EU to give a short term appearance that they are doing ok. If there is a lack of brain cells in comprehending this it is not within the PC party and/or their supporters. Even Kevin O'Leary gets it.","2024-11-12T17:45:47.346208Z"
120,"4","2024-11-12T17:46:43.375243Z",110,"[{""start"":249,""end"":253,""text"":""jump"",""labels"":[""METAPHOR""]},{""start"":376,""end"":380,""text"":""jump"",""labels"":[""METAPHOR""]}]",15.825,"A big change between 2008 and 2015 - that no one seems to willing to talk about - is the increase of overall debt level at all 3 levels of govt. As per recent CGA magazine, before 2008 that level was at about 63%, and now it's about 85%, a 20 point jump. Note that we live in a time of 'historically lowest interest rates'. Which means that debt service payments are about to jump as soon as USA starts raising their rates. This can't continue forever - the indebtedness trend must be reversed.","2024-11-12T17:46:43.375281Z"
121,"4","2024-11-12T17:48:03.085884Z",111,"[{""start"":138,""end"":145,""text"":""promise"",""labels"":[""METAPHOR""]}]",12.075,"According to G&amp;M the Conservative party can't do anything right. Better a surplus than the at least 30 billion of losses the liberals promise","2024-11-12T17:48:03.085917Z"
122,"4","2024-11-12T17:49:47.635343Z",112,"[{""start"":238,""end"":243,""text"":""seals"",""labels"":[""METAPHOR""]},{""start"":248,""end"":252,""text"":""deal"",""labels"":[""METAPHOR""]}]",88.938,"Ahhhh...they are paying attention to our pension..lol...or me that is. As I said earlier posts that for the outsiders to win they need to come up with a national stat holiday either in June or November . Pension is a good start the other seals the deal.","2024-11-12T17:49:47.635387Z"
123,"4","2024-11-12T17:52:30.333062Z",113,"[{""start"":12,""end"":16,""text"":""play"",""labels"":[""METAPHOR""]},{""start"":184,""end"":191,""text"":""massage"",""labels"":[""METAPHOR""]},{""start"":229,""end"":238,""text"":""pet trick"",""labels"":[""METAPHOR""]},{""start"":298,""end"":309,""text"":""plane crash"",""labels"":[""METAPHOR""]},{""start"":288,""end"":295,""text"":""calling"",""labels"":[""METAPHOR""]},{""start"":312,""end"":317,""text"":""thing"",""labels"":[""METAPHOR""]},{""start"":321,""end"":327,""text"":""beauty"",""labels"":[""METAPHOR""]},{""start"":149,""end"":156,""text"":""numbers"",""labels"":[""MAYBE METAPHOR""]}]",201.952,"All parties play accounting tricks to make the numbers look better. The crazy thing about the Ontario Liberals, and I suspect federal, is that their numbers look horrible even after a massage and then they try and pull a 'stupid pet trick' by telling us the numbers look great. It's like calling a plane crash a thing of beauty.","2024-12-18T19:49:10.984527Z"
319,"3","2025-01-09T18:55:05.044175Z",114,"[{""start"":144,""end"":149,""text"":""smear"",""labels"":[""METAPHOR""]}]",74.582,"An anti Harper conspiracy theory backed up by zero facts. If, as Simpson claims, a small surplus or deficit is irrelevant why is he using it to smear Mr. Harper?","2025-01-09T18:55:05.044229Z"
86,"5","2024-11-12T03:01:22.530031Z",114,"[{""start"":144,""end"":149,""text"":""smear"",""labels"":[""METAPHOR""]}]",88.043,"An anti Harper conspiracy theory backed up by zero facts. If, as Simpson claims, a small surplus or deficit is irrelevant why is he using it to smear Mr. Harper?","2024-11-12T03:01:22.530083Z"
87,"5","2024-11-12T03:02:30.542407Z",115,"[{""start"":55,""end"":59,""text"":""hack"",""labels"":[""METAPHOR""]}]",212.409,"And don't be fooled by Jeffrey Simpson. He's a liberal hack.","2025-01-09T18:53:30.582590Z"
318,"3","2025-01-09T18:50:34.909880Z",116,"",7.5,"And we wont be fooled by Justin and Thomas.","2025-01-09T18:50:34.909915Z"
126,"4","2024-11-12T17:54:29.854633Z",116,"",1.704,"And we wont be fooled by Justin and Thomas.","2024-11-12T17:54:29.854671Z"
317,"3","2025-01-09T18:50:05.593892Z",117,"",22.082,"And when the Liberals would forecast a 2 billion surplus and then have a 9 billion surplus??? The difference between 1.9 billion surplus and a 1.9 billion deficit is less than 1% off. Its a rounding error.","2025-01-09T18:50:05.593938Z"
127,"4","2024-11-12T17:54:57.935599Z",117,"",1.73,"And when the Liberals would forecast a 2 billion surplus and then have a 9 billion surplus??? The difference between 1.9 billion surplus and a 1.9 billion deficit is less than 1% off. Its a rounding error.","2024-11-12T17:54:57.935636Z"
316,"3","2025-01-09T18:48:47.178193Z",118,"",1.914,"Another bad news story for the Cons...I dont think i remember when they had a good news story, must have been back in '06","2025-01-09T18:48:47.178230Z"
128,"4","2024-11-12T17:55:27.216628Z",118,"[{""start"":12,""end"":22,""text"":""news story"",""labels"":[""MAYBE METAPHOR""]},{""start"":83,""end"":93,""text"":""news story"",""labels"":[""MAYBE METAPHOR""]}]",130.868,"Another bad news story for the Cons...I dont think i remember when they had a good news story, must have been back in '06","2024-12-18T19:52:25.939521Z"
315,"3","2025-01-09T18:48:11.302475Z",119,"",1.569,"Be nice if the Ontario LIBERALS would (surprise ) us with a budget surplus ? A bit much to hope for.","2025-01-09T18:48:11.302507Z"
129,"4","2024-11-12T17:55:37.156078Z",119,"",1.68,"Be nice if the Ontario LIBERALS would (surprise ) us with a budget surplus ? A bit much to hope for.","2024-11-12T17:55:37.156107Z"
314,"3","2025-01-09T18:48:00.002353Z",120,"[{""start"":220,""end"":225,""text"":""thugs"",""labels"":[""METAPHOR""]}]",20.373,"Budget surplus; budget deficit, it really doesn't matter. In absolute value, the amounts are insignificant compared to the overall budget and if we've been paying attention, we should all know by now what Harper and his thugs have done to create the current economic situation. If you like it and trust them, God help you but go ahead and vote for them. If you regard them as a bunch of incompetents who perfectly embody the Peter Principle, then vote for somebody else. But whoever you choose to support, please don't allow your choice to be influenced at all by budget surplus vs deficit.","2025-01-09T18:48:00.002389Z"
92,"5","2024-11-12T03:05:55.263887Z",120,"[{""start"":220,""end"":225,""text"":""thugs"",""labels"":[""METAPHOR""]},{""start"":309,""end"":312,""text"":""God"",""labels"":[""MAYBE METAPHOR""]},{""start"":313,""end"":317,""text"":""help"",""labels"":[""MAYBE METAPHOR""]},{""start"":318,""end"":321,""text"":""you"",""labels"":[""MAYBE METAPHOR""]}]",226.255,"Budget surplus; budget deficit, it really doesn't matter. In absolute value, the amounts are insignificant compared to the overall budget and if we've been paying attention, we should all know by now what Harper and his thugs have done to create the current economic situation. If you like it and trust them, God help you but go ahead and vote for them. If you regard them as a bunch of incompetents who perfectly embody the Peter Principle, then vote for somebody else. But whoever you choose to support, please don't allow your choice to be influenced at all by budget surplus vs deficit.","2024-12-18T19:54:20.856132Z"
131,"4","2024-11-12T17:58:10.869341Z",121,"[{""start"":85,""end"":93,""text"":""backdrop"",""labels"":[""METAPHOR""]},{""start"":164,""end"":170,""text"":""blocks"",""labels"":[""METAPHOR""]}]",34.151,"Building infrastructure while money is cheap and we need stimulus makes sense with a backdrop of aging population and lower revenues. WE need the economic building blocks in place. #elxn42","2024-11-12T17:58:10.869390Z"
